Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch
20/11/2024 14:54,-0.72,0.1,0.61,-6.41,-216.86,-49.5,9.14,49.38
20/11/2024 14:54,-1.11,0.01,0.66,-10.31,-158.63,-58.84,1.24,59.36
20/11/2024 14:54,-1.25,0.03,0.79,-18.01,-93.14,-50.23,2.35,57.85
20/11/2024 14:54,-1.41,0.08,0.91,-1.22,-6.71,-7.02,5.21,57.08
20/11/2024 14:54,-1.68,-0.01,0.73,5.19,115.3,36.01,-0.46,66.56
20/11/2024 14:54,-2.1,0.31,0.55,20.94,293.4,77.88,28.94,73.22
20/11/2024 14:54,-1.03,0.23,-0.2,70.62,455.08,131.23,131.45,73.7
20/11/2024 14:54,-0.38,0.26,-0.6,20.08,517.88,113.4,156.52,30.17
20/11/2024 14:54,-0.23,0.44,-1.87,-83.13,498.84,57.86,166.6,6.72
20/11/2024 14:54,0.29,0.24,-1.94,34.18,207.58,5.74,173.06,-8.32
20/11/2024 14:54,0.33,-0.09,-1.62,-5.25,-4.27,8.42,-176.75,-11.4
20/11/2024 14:54,0.29,0.18,-1.06,-12.51,-23.62,-4.09,170.45,-15.35
20/11/2024 14:54,0.25,0.06,-0.89,-18.8,-9.64,-2.44,176.1,-15.71
20/11/2024 14:54,0.25,0.1,-0.84,-5.74,-14.77,3.91,173.38,-16.48
20/11/2024 14:54,0.1,0.07,-0.81,-5.19,-18.25,-5.19,174.81,-7.25
20/11/2024 14:54,0.21,-0.05,-0.69,-26.18,-33.57,-15.2,-175.78,-17.22
20/11/2024 14:54,0.35,0.07,-0.83,-8.67,-22.64,-5.62,175.4,-22.65
20/11/2024 14:54,0.49,0.04,-0.89,-5.25,-1.4,0.18,177.53,-28.59
20/11/2024 14:54,0.58,0.04,-0.99,-6.84,10.38,0.85,177.8,-30.49
20/11/2024 14:54,0.49,0,-1.01,-11.17,13.61,3.54,-179.94,-25.6
20/11/2024 14:54,0.4,0.07,-0.95,-8.24,-6.29,0,175.81,-22.91
20/11/2024 14:54,0.53,0.03,-1.13,-29.66,-27.65,-5.07,178.51,-25.26
20/11/2024 14:54,0.85,0.01,-1.71,-29.42,-144.59,-14.89,179.51,-26.54
20/11/2024 14:54,0.92,0.02,-1.58,-20.08,-267.4,-27.28,179.33,-30.17
20/11/2024 14:54,0.66,0.02,-0.9,-22.22,-310.73,-34.91,178.91,-36.22
20/11/2024 14:54,0.42,0.06,-0.34,-38.76,-303.71,-32.71,169.81,-50.04
20/11/2024 14:54,-0.04,0.03,0.13,-30.03,-284.61,-36.8,14.18,15.48
20/11/2024 14:54,-0.36,0.05,0.4,-23.32,-260.44,-41.38,7.36,41.44
20/11/2024 14:54,-0.64,0.05,0.71,-14.59,-229.86,-50.42,3.72,42.27
20/11/2024 14:54,-0.94,0.05,0.63,-14.16,-176.03,-55.42,4.83,56.04
20/11/2024 14:54,-1.37,0.06,0.81,-12.27,-121.95,-44.86,4.05,59.29
20/11/2024 14:54,-1.41,0,0.89,-8.12,-21.42,-9.28,-0.16,57.73
20/11/2024 14:54,-1.82,-0.03,0.75,2.75,118.23,32.71,-2.65,67.64
20/11/2024 14:54,-2.32,0.41,0.33,31.31,344.3,84.05,51.18,77.15
20/11/2024 14:54,-1,0.62,-0.62,97.6,524.84,133.36,135.27,48.89
20/11/2024 14:54,-0.15,0.46,-1.1,9.34,549.26,130.86,157.38,7.26
20/11/2024 14:54,-0.2,0.17,-2.79,-101.14,447.69,46.39,176.46,4.02
20/11/2024 14:54,0.56,0.28,-2.09,-5.55,98.33,-3.05,172.34,-14.75
20/11/2024 14:54,0.32,0.03,-1.33,5.31,-8.67,1.16,178.69,-13.63
